20230118,  Positioniere Instr.1,  38-15,  5535.248033,  -1456.072114,  -1533.624840,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.016739,  0.017217,  0.017318,  0.029606,  ,  ,  ,  01/18/23 09:08:55,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.002573 mm,  Weather:T=16.6C,P=953.4hPA(mbar),H=23.1%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000000 mm, h = 0.000027, v = 0.000033 deg. Level Compensation OFF
20230118,  Positioniere Instr.1,  36-20,  763.386679,  -1453.071013,  -3572.277953,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.016988,  0.017007,  0.016712,  0.029277,  ,  ,  ,  01/18/23 09:09:50,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.007810 mm,  Weather:T=16.6C,P=953.4hPA(mbar),H=23.1%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000146 mm, h = 0.000069, v = 0.000110 deg. Level Compensation OFF
20230118,  Positioniere Instr.1,  PIM1_3,  5231.759472,  -107.120766,  4639.165394,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.028468,  0.029807,  0.024637,  0.048019,  ,  ,  ,  01/18/23 09:10:26,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.012157 mm,  Weather:T=16.4C,P=953.4hPA(mbar),H=23.1%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000069 mm, h = 0.000067, v = 0.000092 deg. Level Compensation OFF
20230118,  Positioniere Instr.1,  PIM1_4*,  3277.008722,  519.296829,  4013.163604,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.023736,  0.023825,  0.020113,  0.039187,  ,  ,  ,  01/18/23 09:10:48,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.013051 mm,  Weather:T=16.4C,P=953.4hPA(mbar),H=23.1%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000128 mm, h = 0.000047, v = 0.000145 deg. Level Compensation OFF
20230118,  Positioniere Instr.1,  PIM1_5,  3160.870464,  -1415.650445,  4037.481810,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.024686,  0.024459,  0.020902,  0.040553,  ,  ,  ,  01/18/23 09:11:03,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.011440 mm,  Weather:T=16.4C,P=953.4hPA(mbar),H=23.1%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000000 mm, h = 0.000045, v = 0.000121 deg. Level Compensation OFF
20230118,  Positioniere Instr.1,  PIM1_9,  -2252.367490,  585.505054,  -1317.586599,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.019416,  0.022647,  0.022652,  0.037456,  ,  ,  ,  01/18/23 09:11:52,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.030644 mm,  Weather:T=16.7C,P=953.4hPA(mbar),H=23.1%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000142 mm, h = 0.000222, v = 0.000303 deg. Level Compensation OFF
20230118,  Rotationszentrum Hinweg,  Rot1,  -140.405486,  -664.133009,  -243.719441,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.014125,  0.013002,  0.012965,  0.023166,  ,  ,  ,  01/18/23 09:20:41,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=16.7C,P=953.4hPA(mbar),H=23.1%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Rotationszentrum Wdh,  Rot85,  -26.344313,  -664.199499,  -279.792623,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.013804,  0.012478,  0.012419,  0.022371,  ,  ,  ,  01/18/23 10:28:59,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Rotationszentrum Wdh,  Rot86,  -31.320381,  -664.189238,  -279.285468,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.013818,  0.012499,  0.012441,  0.022404,  ,  ,  ,  01/18/23 10:29:00,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Rotationszentrum Wdh,  Rot87,  -36.287712,  -664.190185,  -278.688449,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.013832,  0.012521,  0.012464,  0.022437,  ,  ,  ,  01/18/23 10:29:01,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Rotationszentrum Wdh,  Rot88,  -41.242321,  -664.197489,  -277.995901,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.013845,  0.012543,  0.012486,  0.022470,  ,  ,  ,  01/18/23 10:29:02,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Rotationszentrum Wdh,  Rot89,  -46.183674,  -664.205098,  -277.226297,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.013859,  0.012565,  0.012509,  0.022504,  ,  ,  ,  01/18/23 10:29:03,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Rotationszentrum Wdh,  Rot90,  -51.110167,  -664.200072,  -276.359563,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.013873,  0.012587,  0.012532,  0.022537,  ,  ,  ,  01/18/23 10:29:04,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Rotationszentrum Wdh,  Rot91,  -56.019665,  -664.201272,  -275.408225,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.013886,  0.012609,  0.012555,  0.022570,  ,  ,  ,  01/18/23 10:29:05,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Rotationszentrum Wdh,  Rot92,  -60.917433,  -664.197753,  -274.374981,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.013900,  0.012630,  0.012577,  0.022604,  ,  ,  ,  01/18/23 10:29:05,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Rotationszentrum Wdh,  Rot93,  -65.791226,  -664.193051,  -273.249843,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.013913,  0.012652,  0.012600,  0.022637,  ,  ,  ,  01/18/23 10:29:07,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Rotationszentrum Wdh,  Rot94,  -70.642662,  -664.201480,  -272.034219,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.013927,  0.012674,  0.012623,  0.022670,  ,  ,  ,  01/18/23 10:29:07,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Rotationszentrum Wdh,  Rot95,  -75.474828,  -664.196608,  -270.746775,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.013940,  0.012696,  0.012646,  0.022704,  ,  ,  ,  01/18/23 10:29:09,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Rotationszentrum Wdh,  Rot96,  -80.278346,  -664.186257,  -269.358595,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.013954,  0.012718,  0.012669,  0.022737,  ,  ,  ,  01/18/23 10:29:11,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Rotationszentrum Wdh,  Rot97,  -85.066818,  -664.183119,  -267.869678,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.013967,  0.012740,  0.012692,  0.022770,  ,  ,  ,  01/18/23 10:30:04,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Rotationszentrum Wdh,  Rot98,  -89.820749,  -664.183821,  -266.310962,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.013981,  0.012762,  0.012715,  0.022803,  ,  ,  ,  01/18/23 10:30:04,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Rotationszentrum Wdh,  Rot99,  -94.547900,  -664.185455,  -264.670129,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.013994,  0.012784,  0.012737,  0.022837,  ,  ,  ,  01/18/23 10:30:04,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Rotationszentrum Wdh,  Rot100,  -99.242243,  -664.186020,  -262.947613,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.014007,  0.012806,  0.012760,  0.022870,  ,  ,  ,  01/18/23 10:30:05,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Rotationszentrum Wdh,  Rot101,  -103.907286,  -664.183281,  -261.146562,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.014021,  0.012828,  0.012783,  0.022903,  ,  ,  ,  01/18/23 10:30:05,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Rotationszentrum Wdh,  Rot102,  -108.541210,  -664.187600,  -259.259080,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.014034,  0.012849,  0.012806,  0.022936,  ,  ,  ,  01/18/23 10:30:06,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Rotationszentrum Wdh,  Rot103,  -113.136755,  -664.184302,  -257.284442,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.014047,  0.012871,  0.012828,  0.022968,  ,  ,  ,  01/18/23 10:30:06,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Rotationszentrum Wdh,  Rot104,  -117.695413,  -664.199960,  -255.226401,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.014060,  0.012893,  0.012851,  0.023001,  ,  ,  ,  01/18/23 10:30:07,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Rotationszentrum Wdh,  Rot105,  -122.222573,  -664.192211,  -253.100381,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.014073,  0.012914,  0.012874,  0.023034,  ,  ,  ,  01/18/23 10:30:07,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Rotationszentrum Wdh,  Rot106,  -126.713650,  -664.200380,  -250.891760,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.014086,  0.012936,  0.012896,  0.023066,  ,  ,  ,  01/18/23 10:30:07,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Rotationszentrum Wdh,  Rot107,  -131.161780,  -664.190292,  -248.597597,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.014099,  0.012957,  0.012918,  0.023099,  ,  ,  ,  01/18/23 10:30:08,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Rotationszentrum Wdh,  Rot108,  -135.562370,  -664.186482,  -246.216334,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.014111,  0.012979,  0.012941,  0.023131,  ,  ,  ,  01/18/23 10:30:08,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Rotationszentrum Wdh,  Rot109,  -139.925328,  -664.178965,  -243.764752,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.014124,  0.013000,  0.012963,  0.023163,  ,  ,  ,  01/18/23 10:30:09,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Rotationszentrum Wdh,  Rot110,  -144.252350,  -664.176961,  -241.241220,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.014137,  0.013021,  0.012985,  0.023195,  ,  ,  ,  01/18/23 10:30:09,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Spatial Scan Spatial Scan To SA Parameters:,  Start Trigger =  Taste/Verzögert,  Messverzögerung = 0.000000,  Pause bei Strahlunterbrechung = TRUE,  Wait for Stable When Beam Reset = TRUE,  Anzahl/Pkte = 1,  Stop Trigger =  Strahlunterbr.,  Inkrement = 0.005000,  Sample Rate (Hz) = 100.000000
20230118,  Rotationszentrum Wdh - Cardinal Pts,  Mittelpunkt,  -0.109646,  -683.163975,  -0.091313,  0.000000,  0.000000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  00:00:00,  ,  
20230118,  Rotationszentrum Wdh - Cardinal Pts,  Punkt auf Normale,  -0.076146,  -383.183750,  -0.190870,  0.000000,  0.000000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  00:00:00,  ,  
20230118,  Rotationszentrum Wdh - Cardinal Pts,  Drehzentrum an Objekt,  -0.033355,  -0.000102,  -0.318042,  0.000000,  0.000000,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  00:00:00,  ,  
20230118,  PA6,  PA6_1,  209.704732,  418.133971,  654.458948,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.013735,  0.012777,  0.013204,  0.022940,  ,  ,  ,  01/18/23 10:39:42,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.004698 mm,  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000743 mm, h = 0.000071, v = 0.000073 deg. Level Compensation OFF
20230118,  PA6,  PA6_2,  208.485211,  475.359371,  655.741963,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.013763,  0.012838,  0.013244,  0.023014,  ,  ,  ,  01/18/23 10:39:49,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.003864 mm,  Weather:T=18.8C,P=954.6hPA(mbar),H=24.2%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000943 mm, h = 0.000069, v = 0.000045 deg. Level Compensation OFF
