// SpatialAnalyzer SA 2023.1.0525.4 ( x64 )  
// Punkte relativ zum Koordiantensystem '2023019::MUSE'
// 68.26% Vertrauensbereich (1.0 sigma)
// UNCERTAINTY: U-x,  U-y,  U-z
// AXES = CARTESIAN: X,  Y,  Z (mm)
// Collection,  Group,  Point,  X,  Y,  Z,  [Planar Offset],  [Radial Offset],  [HighTol-x],  [LowTol-x],  [HighTol-y],  [LowTol-y],  [HighTol-z],  [LowTol-z],  [HighTol-mag],  [LowTol-mag],  [U-x],  [U-y],  [U-z],  [U-mag],  [W-x],  [W-y],  [W-z],  [Timestamp],  [Notes],  [Most Recent Active Measurement Details]

2023019,  Positioniere Instr.1,  PIM1_9,  -2252.373270,  585.615847,  -1317.473697,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.022690,  0.024573,  0.022482,  0.040301,  ,  ,  ,  01/19/23 08:09:52,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.028063 mm,  Weather:T=18.4C,P=969.6hPA(mbar),H=19.8%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000151 mm, h = 0.000173, v = 0.000266 deg. Level Compensation OFF
2023019,  Calorimeter ST5,  EC-2,  -217.168243,  -205.281574,  1491.149420,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.007814,  0.005825,  0.008623,  0.013013,  ,  ,  ,  01/19/23 10:20:09,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.007218 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.003702 mm, h = 0.000276, v = 0.000161 deg. Level Compensation OFF
2023019,  Panel13 ST5,  13-1,  -209.725766,  305.361876,  1383.494009,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.007881,  0.006216,  0.009122,  0.013563,  ,  ,  ,  01/19/23 10:21:07,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.005609 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.001015 mm, h = 0.000162, v = 0.000205 deg. Level Compensation OFF
2023019,  Panel13 ST5,  13-2,  -210.586054,  -304.435803,  1388.214741,  6.350000,  6.350000,  ,  ,  ,  ,  ,  ,  ,  ,  0.007892,  0.006503,  0.009075,  0.013672,  ,  ,  ,  01/19/23 10:21:24,  ,  AT960-LR 750836,  Reflector 'RRR 0.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 0.5in',  RMS Error 0.004809 mm,  Weather:T=18.2C,P=970.4hPA(mbar),H=19.8%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000746 mm, h = 0.000143, v = 0.000171 deg. Level Compensation OFF
2023019,  Positioniere Instr.1**,  PIM1_6,  1527.901383,  390.557367,  3661.239051,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.021601,  0.025378,  0.024667,  0.041462,  ,  ,  ,  01/19/23 10:35:48,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.022422 mm,  Weather:T=18.4C,P=970.4hPA(mbar),H=18.7%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000156 mm, h = 0.000199, v = 0.000143 deg. Level Compensation OFF
2023019,  Positioniere Instr.1**,  PIM1_7,  -1372.814720,  428.585233,  3426.234134,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.013717,  0.013122,  0.013755,  0.023443,  ,  ,  ,  01/19/23 10:36:02,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.003289 mm,  Weather:T=18.4C,P=970.4hPA(mbar),H=18.7%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000000 mm, h = 0.000058, v = 0.000040 deg. Level Compensation OFF
2023019,  Positioniere Instr.1**,  PIM1_8,  -5931.237777,  425.230283,  3145.939372,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.015522,  0.015412,  0.015451,  0.026781,  ,  ,  ,  01/19/23 10:36:37,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.014756 mm,  Weather:T=18.4C,P=970.4hPA(mbar),H=18.7%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000000 mm, h = 0.000175, v = 0.000201 deg. Level Compensation OFF
2023019,  Positioniere Instr.1**,  PIM1_9,  -2252.323725,  585.538188,  -1317.457759,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.014783,  0.014748,  0.015152,  0.025799,  ,  ,  ,  01/19/23 10:36:59,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.006150 mm,  Weather:T=18.4C,P=970.4hPA(mbar),H=18.7%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000000 mm, h = 0.000086, v = 0.000080 deg. Level Compensation OFF
2023019,  Positioniere Instr.1**,  PIM1_10,  -2184.427286,  304.478640,  -1322.485460,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.014747,  0.014689,  0.015129,  0.025732,  ,  ,  ,  01/19/23 10:37:09,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.003943 mm,  Weather:T=18.4C,P=970.4hPA(mbar),H=18.7%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000389 mm, h = 0.000051, v = 0.000054 deg. Level Compensation OFF
2023019,  Positioniere Instr.1**,  PIM1_11*,  -1819.137057,  313.979542,  -1548.585162,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.016323,  0.016376,  0.016123,  0.028188,  ,  ,  ,  01/19/23 10:37:20,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.009295 mm,  Weather:T=18.4C,P=970.4hPA(mbar),H=18.7%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000000 mm, h = 0.000150, v = 0.000051 deg. Level Compensation OFF
2023019,  Positioniere Instr.1**,  PIM1_11,  -1819.138771,  313.970846,  -1548.588502,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.016323,  0.016376,  0.016123,  0.028188,  ,  ,  ,  01/19/23 10:37:41,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.006172 mm,  Weather:T=18.4C,P=970.4hPA(mbar),H=18.7%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000122 mm, h = 0.000089, v = 0.000056 deg. Level Compensation OFF
2023019,  Positioniere Instr.1**,  PIM1_4,  3277.017125,  519.389288,  4013.338661,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.026444,  0.033869,  0.032906,  0.054122,  ,  ,  ,  01/19/23 10:39:40,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.024091 mm,  Weather:T=18.4C,P=970.4hPA(mbar),H=18.7%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000475 mm, h = 0.000168, v = 0.000104 deg. Level Compensation OFF
2023019,  Gestell ST6,  H3,  -2302.542314,  388.464395,  118.725959,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.009497,  0.008451,  0.010801,  0.016681,  ,  ,  ,  01/19/23 10:42:08,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.001983 mm,  Weather:T=18.4C,P=970.4hPA(mbar),H=18.7%,  Measure Time Discrete Point Precise Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=3.000000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000347 mm, h = 0.000054, v = 0.000038 deg. Level Compensation OFF
2023019,  Gestell ST6,  H22,  -2372.074394,  -1363.252746,  56.054780,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.011073,  0.011731,  0.011792,  0.019982,  ,  ,  ,  01/19/23 10:42:23,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.003205 mm,  Weather:T=18.4C,P=970.4hPA(mbar),H=18.7%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000123 mm, h = 0.000102, v = 0.000030 deg. Level Compensation OFF
2023019,  Gestell ST6,  H23,  -1909.886159,  -1384.847417,  1939.460579,  19.050000,  19.050000,  ,  ,  ,  ,  ,  ,  ,  ,  0.011067,  0.011281,  0.009839,  0.018616,  ,  ,  ,  01/19/23 10:43:01,  ,  AT960-LR 750836,  Reflector 'RRR 1.5in' ADM Offset = 0.000000 mm,  Target 'SMR: RRR 1.5in',  RMS Error 0.002413 mm,  Weather:T=18.4C,P=970.4hPA(mbar),H=18.7%,  Measure Time Discrete Point Fast Pt. To SA Parameters:,  Start Trigger= Taste/Verzögert,  Messverzögerung=0.000000,  Measure Time (Sec)=0.500000,  Punkte=1,  Lage I/II=Falsch,  std components: d = 0.000000 mm, h = 0.000078, v = 0.000043 deg. Level Compensation OFF
